,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
49,4.8000295797365755,4.586561118389019,4.699622317713828,4.4348493996962715,5.047867506997489,4.952192781673152,3.873216026805658,4.796867478589764,4.628982611883143,4.960341105283294,4.09873127346503,3.790890084017757,4.993442032272285,4.4491682246715545,3.5468564712914956,4.26464038867088,3.0409531806126426,3.447119094132462,4.429099904351096,4.368562009040747,5.041507900652837,4.7482865305961015,3.5694205891362567,4.921894408484652,3.907226586267236,4.25132780151927,4.212807107838157,4.265422664979764,3.0226461494218815,3.8261533780134656,3.5299848569843157,4.99301039982826,4.984703427650902,4.995176295605259
50,4.3884979471863454,4.7487100812568475,5.247280624073726,4.019544677841347,5.080432474930041,4.455260506867108,3.1010985247204297,4.651744890323705,4.982460473871772,4.985586509131783,3.949863362926568,4.076558999823826,4.979424840896438,4.4220573688404885,4.28641492759007,3.7473949920692706,2.7060872167612997,4.0316731032508875,4.323142108561811,3.789797127139807,5.3050627398968,3.0400581291644118,3.0912700662370467,4.394379247836241,4.976350119420355,4.90959601960014,4.975008870288163,4.698816787806216,3.4402941188762934,4.137174810597639,2.07988097439403,2.648646876484053,3.635591660109567,4.345427445214073
51,4.327191994301415,3.8709129351382505,4.20725541305992,3.5274309615680264,4.304878972208348,4.26815184266976,2.6513302239277565,4.182441060853956,4.0203942559716985,3.9646040319509392,3.4210534672519413,3.7214034106872873,4.9659541372018,4.007083932343727,3.3168700756871776,4.130241890175487,2.2273736838530285,3.3046903378560053,4.122540279661996,3.3687201913158353,4.120572295903625,3.9919624036554593,3.453843413793688,3.9297722232823644,3.9793092702197503,3.983419147228434,3.0319245400209023,3.987633612054285,3.6384214258060554,3.42259495948606,3.13409356229414,3.3744607304372227,3.685954104569928,4.707805064952696
52,3.942893091023345,4.128627606412079,3.909071003056804,2.8546880164907096,4.8181135901220555,3.9180730220561277,3.4225984017675417,3.820936659014306,3.9969957669161644,4.949205681927089,2.830997014540283,3.5894590803255264,3.0148923288952685,3.3673584906689618,4.096717505041362,2.9516183877442033,2.4355907304455164,3.3568687694854105,2.610718176540168,4.538622399324723,5.031546614448591,3.941106026686992,2.5341073115712254,4.457684266809039,3.6298440031635155,3.462931409103642,4.965483727081227,3.0357214739606655,2.804968614164532,4.9936245879901495,2.628589447881897,3.9990540104568417,4.987277700137713,2.1816434002735954
53,4.773297180967383,4.976083377521721,5.031674561454468,4.278983902732419,5.005523403962489,4.657144210045528,3.6830710743296824,4.832090614500575,4.937622626591415,4.989661916481178,4.389638538033998,4.132488803402746,4.999121990641003,4.365977239161621,3.7771999285998423,4.638562684468885,2.8124761999183256,3.4476619892064795,4.3062020445904325,3.8772148059385003,4.999006042860563,4.136129995238779,3.9886232890936353,4.812240381271213,4.42355913298625,4.955693567081639,4.491117243512293,4.988957667044058,3.6307331267348584,4.026755492228048,2.006585783591911,3.7182435200250197,3.7820070293821573,4.996164394721423
54,5.12708673828647,4.8114173090198555,4.970634991019222,3.743648314612939,5.027464068940621,4.875844041258293,3.41911990035469,4.772252837581698,4.982032566773922,5.004843891926191,4.22732776224687,4.949827988119263,5.206903018552543,5.303282462847817,4.0034422805143315,4.997480291025074,2.989911339680517,4.207406889867575,4.322317921918145,4.3238683610049815,4.779131118325066,4.993224740213782,3.9938657295970947,5.0329145141640765,4.807128239099315,4.831183781058241,4.44156466343833,4.97962700940701,4.573487879539386,4.1484981562469585,3.425141039849944,3.7042976805279273,4.6723159377392935,4.677303698160387
55,3.2636776901869196,3.480300979329707,2.955208753860114,2.073352427215975,3.7671586589658235,3.4639574407736213,2.7818351967019375,2.9871327034851007,3.0655505365204023,3.9864688805777386,2.639225030265143,3.3434382314725615,3.1307402827183926,3.7252683317281563,3.000106166872852,2.8400367660538097,1.4459036237557146,3.165417713809658,2.029883494144526,4.98002763783648,4.9846864427156765,3.986887871411726,2.5076746911232513,3.709006684346385,2.900510835187904,2.8429000665799475,3.589542901726954,2.5226421663226373,2.4808458067735675,3.9983049457427864,3.984491408583014,4.081968490093957,3.3292223582514757,2.7209380036152693
56,4.780482742945964,4.750733426862245,4.604334654347529,3.4282230574065062,5.083000334246445,4.822583415402186,3.3166340014170252,4.535850869835228,4.93045049381099,5.112386835731926,3.660446849450744,4.948789823697841,4.874434830503721,4.990463689549778,4.680764282719419,4.028994361952771,2.8577341538631056,4.985571333498865,3.8320010255906256,4.879978208829907,5.003120578782765,4.785818200757349,3.1204889619178706,4.9793718286318756,4.900084756537146,4.517990004669265,4.992966108949099,4.415339741019377,4.299950716666421,4.653252284241984,3.6692106487581437,3.495674307098229,4.600867156202923,3.7133734136851984
57,2.58921352248959,3.7500530171954622,2.7078222768527866,1.987464569645677,3.4127402091250576,3.078613578973239,2.5600596237647273,2.7964039462301065,2.951174482846819,3.6571287020550822,2.2742375261516687,2.671860009788648,3.2399517314178405,2.013967205473226,3.6453028538645458,2.0443981801744706,1.0434884406648863,2.5182560860267524,2.3242681605759725,4.986976283416112,4.9620588098722935,2.5473231349211805,2.997865027211821,3.0757068581831506,2.6562925513657043,3.016447040918681,3.537914131018159,2.2532659274250966,2.0780820892177974,4.972616065272284,2.479759256104049,3.622871475310243,1.0243053879826916,3.064766663182006
58,3.848392986910449,4.099018717584832,4.009906466658948,3.028650551054325,3.791330425335875,4.22942157855991,2.6916565461014863,3.951323432162125,3.8515239582944436,3.939921641786063,3.6123311135858986,3.8744624808280594,4.826211244498576,4.967634390108582,3.1300628230208227,4.058212866887276,2.9997594911487595,3.387953455728012,4.19885112988345,4.984251624182148,5.041603277231415,4.18365149664966,4.176956452223559,3.8885107232256573,3.688140710868866,3.8030750085488774,3.711789173837381,3.8005923414011025,3.9893210066919753,3.322301827202956,4.313836032805584,4.98822301882804,3.018948576785755,4.9921311953001215
59,4.625145635633659,4.5860666278126345,4.197973102539979,3.0374109156716367,4.774798726121069,4.707473814235854,2.834695235350927,4.411477596935443,4.2655661705931625,4.640821623249959,3.705598994479596,4.456242240939592,4.939583170817019,4.989806925877147,3.831350849965508,4.974005071942229,2.897382491954191,3.8966653952437764,4.420994327293742,4.020554192245583,4.999211006346816,4.948479503622346,4.135058666622947,4.426104976734949,4.5183395983848715,4.287758561143264,3.8915683755716923,3.906228350597917,4.461433465665293,4.971218167080676,4.983048072287739,4.989397640026798,4.9363151297313275,5.00044093161
60,3.7409022460889485,3.239191998145527,3.812765701726901,2.926750690086457,4.097783953800539,3.740902109879915,2.8655750389305004,3.406574659276455,3.458431084715961,3.9717603985877226,3.415124266801671,3.2939146707910303,3.8624949670812425,4.983323946089114,1.9061101693263505,3.833132979333743,2.2754094618415626,2.7958599570450087,3.725321147955436,3.4802662575675223,4.548439819023664,3.7362004389241066,2.5747386781657453,3.8387353811589326,3.338005181134327,3.236849972782536,2.8717343665677078,3.3484372028232605,2.0282778383949105,2.690663328043597,4.978647874747016,4.002127828087769,4.972270173595302,4.981035562485387
61,2.856353367343334,2.473775168964237,3.040899068291116,1.8278299417590094,2.810059874973565,2.6259452941458137,1.2668498995187116,2.489078756129802,2.5225325805855343,2.7532218178068555,2.8216491209040546,2.9605817559340233,3.064863492850258,4.963052099867445,1.1928598277124314,3.0542503448577465,1.3083511911248853,2.9387304595080894,2.4183824214372622,2.4022024747690205,3.981099563651929,2.567136688163113,1.5162343900296786,2.5309128768473355,3.383301096658301,2.7512219687813615,2.4076839530968517,2.808175299425987,2.1648810542462655,1.014808957717349,3.9812364919107512,2.0167749726371005,2.9872342210440137,3.0028983509196885
62,4.435881050103982,3.8667884744327283,4.331600079464011,2.8769784822404874,4.373381661941958,4.554331381068649,2.4404963523472363,4.244834177546714,4.017391258539558,4.252036056769539,3.0804398856132917,4.309465967375029,4.757973441141143,4.989671934057181,3.81273845413096,4.195134358090459,3.5821314552312065,3.730651884951325,4.489489841346653,4.98947137783822,4.626966725563431,4.791703934849738,4.1610547501433315,4.074217029973411,4.077221641978067,3.601522472817758,3.802232507525923,3.582493452057876,4.979121951796999,4.17722063825566,4.987882654002257,4.995511028146303,4.990456981225347,4.19329767983971
63,4.354358585947978,4.240935076054861,4.382035925121605,3.6671188464924165,4.1821742942576785,4.098052643736661,3.5338437552951967,4.389836966188281,4.073484915354951,4.081922284245315,4.228701015337432,3.7095061024390557,4.516229002998615,4.9652086100540895,2.5683894471945283,4.971561906391798,2.5705885706864957,2.7020114239357023,3.698367676141049,2.9710905964001255,5.129529546837816,4.465158567595535,4.024013990392234,4.654225516254316,4.006965626182471,4.198221759577835,3.9532931120764325,4.369965287176195,3.685542503259497,2.002356110321013,2.023125386729834,4.978951912727948,4.005815417491601,4.999852433192988
64,4.590390920780067,3.532522529168655,3.9222832391990305,3.477160664477495,3.9075654578791497,3.865922256610359,3.216942341570911,4.148838605686355,3.6095524888868074,3.589318270181133,3.8110333341684117,3.5646071476091774,4.010965283496466,4.771684135800442,1.9689320448148653,4.961560091172284,2.249226754445472,2.501319631469594,3.207960123457686,2.0123395212788653,3.99837385310202,4.96519937269128,3.3490579387190356,4.529677795023924,3.705375714972621,3.5815764505707635,3.114124013152061,3.9770644415118155,3.5757927402657477,1.027971890289035,2.0069192054802096,4.458998933577876,4.987644865374214,4.002103648906274
65,2.383185353779409,2.261406187552444,2.634640466625361,2.5303969465380827,2.5435072645811068,2.635630143853901,1.71414603815422,2.8338307007230865,2.3208301731404894,2.312638719231289,2.119048008701592,1.7759415911733836,2.548781745106576,2.913512507246254,1.5229946083977883,2.543314984288649,2.9683974018832617,1.8417750037635328,2.8575728577275497,2.010606377517162,2.9833279849530343,2.6287541311977436,2.371570748849571,2.3685995511114446,2.160991325884841,2.0813569820909397,2.329422227631792,2.293490541842701,2.5528969329976183,1.0126477623495396,1.8237903358177137,3.984416820036928,2.9978603253987144,3.1554263854136804
66,2.987004847307013,3.1573909858992275,3.5503181430087443,3.125207192188643,3.297294540984833,3.676689469212451,2.447685408655785,3.3384573532758512,3.4545570318561323,3.5527426470293197,2.6157104508613007,2.7536484126865735,3.567878896270509,3.1075569772884966,2.811338158823754,2.5513532236753727,3.970150516579839,2.491543708850761,4.00196782744734,4.969904236698752,3.0065206142354626,3.1847280432194998,3.466201423254656,2.990673868789682,2.0544402739358687,2.798980191364401,3.0216632398436123,3.2093070646191375,3.008482043399516,3.5630659839573022,3.2941437701633802,3.9287278207962126,2.957526686774494,3.986393077159576
67,3.538640456773379,2.891505445476389,3.1260928968986064,2.431878769615051,3.8818169956612762,3.1004480130657055,3.230672360421588,3.2645467926383365,2.7574752080382847,3.37340950300999,2.7182606904245232,2.6082332438703535,3.1385077870578524,3.6245164663715794,2.025610108781899,3.7214276333545526,1.0193851225022805,1.7256957857474096,2.511778922226504,2.0161288651204408,4.985491646905845,3.783469032919545,2.5656631460250945,4.09059310281542,3.234551927047486,2.6717755930438103,2.8963064059955945,2.3709153054328405,2.0097860598750232,1.926140300332039,2.5229694506320097,4.975443401132884,4.965309666980105,3.991196857967626
68,2.2909439024287432,2.501689916346012,1.978429997545591,0.8275948746675886,2.3763140672980807,2.351457650428605,2.017624049383517,1.8432931100968055,2.043205050967309,2.856967409026783,1.168699804965332,2.26263964911106,2.107554028824835,1.0072551547383761,3.1728633963266675,1.3120580427109787,1.0123206790118822,1.017815008279841,1.8427830502929035,4.97193162117658,2.7908329718292126,2.454620541334775,2.9438647918623873,2.4611365749937275,1.2861931518963339,1.6517009719034832,2.627844119164591,1.0654257031769743,1.9043642898451367,4.963366356020286,2.6776197015629135,2.992857558817611,1.900446228328448,1.01232043814415
69,3.7121731547044763,3.870937459783696,3.8241585246092282,3.4628383301162096,4.019872463192115,4.4547273363478155,1.5599507524734704,4.12248168543329,4.109763849837265,4.176467542145034,2.51449819000573,3.698164724981994,3.7124854858130463,3.7429611500624853,4.228123708633189,2.5150728779375626,4.961522297156001,4.965114154126707,3.9919471469025902,4.982795669284461,2.999782960802947,4.000045997970255,2.5861819165454514,3.0530795679023504,3.498711905190656,3.3432285537841038,4.262104300802637,3.503805828680805,4.655627292879468,4.403739086609634,3.799038215362178,3.3032119856103783,3.9176481848030114,2.0249198374239006
70,4.059792922326968,4.493423743862662,3.8493408696086227,3.3421471833601584,4.199610062075901,4.536048537402323,2.297703154589465,4.258434984832728,4.2118997869520625,4.053294332389545,3.220251936952454,3.84297582186182,5.193081721206264,3.6109099717917896,4.289920847411229,3.7983441080498292,3.0156113369256428,3.978507496312499,4.955295777953598,4.013448104304302,4.004491601945227,3.798966344407301,3.8831813743809565,3.6511399269861933,4.193412935421172,4.186420307051829,3.5335996409991544,3.7356220792712738,4.046730219079149,4.973632741638968,3.998284327288829,3.9900997307233106,3.01335017452326,4.995135887551579
71,4.260691003280491,4.0480636152996246,4.169962138865001,3.106350720027154,4.44757393005151,3.9429282639738603,2.3604544503971003,4.138775557727906,4.044795379687812,4.01605757442207,3.3464558221822767,3.95214211562321,4.458413461622806,4.527105540982028,3.5060580642286356,4.028430124888665,2.0006318601872337,3.9988673793067893,3.7133251162289316,2.632988635681957,4.847252208270579,3.609786593894519,2.7495943654400614,3.9924715198254908,4.943904148344937,4.184890055792105,3.8368264149325153,3.9038432605511693,3.767459702308017,3.003484254866248,2.7134395336858605,3.0000460046994997,3.878964145055949,3.9951180615152384
72,2.472879253993104,2.937562697845213,2.8927183016461453,2.3722114531158964,3.283125015314075,3.286997469208826,1.715344209189684,2.9449757415265543,3.206143320473169,3.472102222275804,1.6927726700349446,2.6861159529228424,2.571266074217105,1.9823453517556453,3.5222897794437316,2.0655569846284783,3.9558178912953603,3.000642913866781,3.018661436719316,3.9995067080269022,2.004115764208959,2.8868992076889852,2.665949051783091,2.398888104700834,2.0292474190238683,2.509685951067879,3.0876512301969607,2.6228179800301503,3.5344516390479637,4.963162711977074,2.5569493736763653,2.7432235595711507,3.1139325095809935,2.273189879778202
73,1.339871204455833,1.8393504443722128,1.216776049181687,1.1256481977845836,1.5191005347738975,1.7188318903643098,0.8825492320445542,1.5123218495346853,1.226606462561343,1.5323744352332056,1.5627795248782872,1.268438389217197,1.9364472572426623,2.337247277602512,0.917499515394873,1.5965549247431328,0.9871353810436828,1.6087459062570924,1.7611565817014045,2.0142328754933603,2.9761970201295296,1.6395477157349867,1.432024763767907,1.3642952725320385,1.6185694480552366,1.4622644204823887,1.434209878169795,1.0851910346688969,1.0087723577599077,1.3000592121375316,2.9768271508487154,2.9895748397640407,1.0167623235132108,2.5405275795490776
74,3.385644552112625,3.5220792931997864,2.89008816774815,2.2159268945346686,3.2802516408579345,3.4074212965039417,2.99877691424901,3.059246834169962,2.8546312014761694,3.455343403275901,2.7052767367233708,2.884966499927399,3.7746139380492725,3.11958867349663,2.9292510445655804,2.7707087806579027,1.031827974740429,1.9933987913694096,2.9827135205732533,4.97163601284128,4.994642045155035,3.612421196645016,3.4299691111295747,3.7472077459672866,2.703326812007957,2.761867642151089,3.227800237549526,2.2151087315995115,2.0087119137433618,3.453554697044452,3.64747129488007,4.978738134224002,2.549600636198412,3.5728824535612564
75,4.199847907381632,3.7301149030233094,4.038054218266571,2.8533808026242276,3.857867834288102,4.4452456693843105,1.9202487625377676,4.126755655707229,3.765835375761321,3.78636151120218,2.779146969694077,3.910815979477259,4.757343879695302,4.353645238497344,3.816957057479616,3.7515850129042603,3.994814030041861,3.423880454647581,4.979646245808496,4.993158636610667,3.885357621939702,4.374842374622447,4.376371457475291,3.498483636099337,3.703306333830609,3.3439004226671196,3.448747474069144,3.258473549331899,4.980509158453093,4.18192710395832,4.984546014314239,4.993065694096917,4.308728426116062,4.006575197271193
76,3.176738920199898,2.8288045067267573,3.7808666723435023,3.358629556209947,3.485516451837086,3.5943779863945973,2.260334048553334,3.6032819646498218,3.4122186033897006,3.211688507728018,2.855663121844643,2.7179590753258065,3.781273222056603,3.945197690459063,2.09176165383402,3.46976632595182,3.9704973836504616,2.563604681184304,4.246349837104666,2.9032135071010883,3.1129830835193406,3.2636122181169713,3.187265369612501,3.061355822454179,2.77023374742762,2.9668168276860483,2.545596873898461,3.5446564829124982,3.3584565789919623,2.012152025044888,2.9952064120175677,3.999883231276003,3.988672308118544,4.9766821818314275
77,3.711388229928906,3.1770337261628545,4.036643991329969,2.816829467470232,3.215173887101463,3.642889637269666,2.645784672694804,3.491024011653212,3.2203958342019683,3.3096261534824887,3.0024717035975375,2.8588772639185898,4.416319037061032,3.658690252337376,2.432013079475977,3.3759285755324924,2.9986300394315166,1.0302014766860659,4.966259215583167,4.978286371996777,3.9910424456610945,3.1752580625977322,4.797846168234254,3.3799911407890177,2.4929087319741683,2.9291952902888823,2.656158408005223,3.0224550426851247,2.938883583501024,3.0062156745124256,3.990514522868788,5.00048081020826,3.294015478468523,4.990105567171669
78,2.7084711413408775,2.5366829747151542,2.8253160382978506,1.7555813697398832,3.013254876554358,2.4442556143233736,1.9043156405535782,2.738321779386041,2.467918546881282,2.632246057275624,1.9759424748521741,2.506312347434867,2.835459095300898,2.713879635279956,2.481774708321685,2.8103806741427086,1.0093321853801087,2.0041574203826613,1.9674230750884312,2.0059941092765636,3.9694333212588924,2.543874755154917,2.4420094132065846,2.857194184556928,3.1077461962861803,2.5696923776504526,2.6890215888499767,2.3182023147929423,2.970616318959887,2.055548028844629,1.0097050087436772,2.8805824975440326,2.5381331405053897,2.6148038711131845
79,3.9395498758002683,3.9538322928057896,4.498153170567601,3.87188919682409,4.080144235597047,4.265533405739449,2.7096867923537515,4.130030875495768,4.1430569454927335,4.219167461571882,3.4142794557320464,3.2138989946087153,4.412356809353315,3.8476996946867863,3.1846716845422924,3.144882093644933,3.9758816633420433,2.839682908025761,4.965069801768061,4.982775558861083,3.987245726962321,3.2616276991679776,3.7513420230932266,3.5781099955285125,3.1605470203462227,3.697170860605671,3.686269890892608,3.8917983501228837,3.0197472516274426,3.712675131476484,3.5990363368710065,4.007876672335337,3.5389894139413194,4.548468015757877
80,3.671066698251848,2.539236218410811,4.097217900211205,3.306830490686799,3.2197148040817822,3.516906686107814,2.120821662443807,4.073364062705597,3.2758325819388276,2.7112779386703467,2.2659709778757544,2.45377023663111,3.6791579187751653,2.774929099849141,2.6618850889068177,3.8280392339982545,4.9674089994055555,1.0269629612797497,4.973857346700045,2.02096163534576,2.0032021849834343,3.4569655497101963,4.703550376008776,3.0991327123733523,2.5941180778057484,2.6188381591579497,2.5990164257999115,3.192140927161759,4.973334987774669,1.9159520210533327,1.0183965241472663,4.979505131092087,4.983618446421789,4.0007144275692585
81,4.162078800042528,3.193669306978984,4.369346989618634,2.5213721857456397,4.427003646744426,3.9636680133494746,1.903336266352072,3.80422776501945,4.033198694130381,4.135655899603491,2.336063531661315,4.3276805496793065,3.9841324537109637,4.096642395559232,4.10977839179009,3.439835765179872,3.009147483358632,3.9901481595102513,3.4873566266087637,3.978346329566191,3.3260584807157647,3.8990676084400913,2.8779420789623953,3.615133491786917,4.14396275469924,3.4446214286364394,3.5563690831949275,3.6513327561352327,4.965735256989244,4.3080130392047655,3.2819810245921124,2.027264281269867,4.9724287361215005,2.537590313094403
82,3.9523667076154605,4.143483108426157,3.7702614396118976,3.3098706115711356,4.417687265474952,3.989680431136818,2.8020869098682644,4.026614977043818,3.9133970354028644,4.1780186254805205,3.449513163352328,3.6330954858759554,4.0697440126510065,4.23483381372744,3.2488176158729334,3.869622771847038,1.9999775076194175,3.984342642986287,3.0321282259687825,3.0102194152247455,4.979558032826476,3.98564985489258,2.516649582966252,4.076808383672038,4.256559666631633,3.984838709016655,3.8896307000122383,3.7618040622949622,3.20196085342249,3.1580381315207666,2.6402730457478616,3.6175046774963073,3.648912608836574,3.8968328853291117
83,3.865702255886692,4.246011548471065,3.551327624801988,3.3215348528951396,4.426844725242724,4.60060394609715,2.455084117331951,4.199731634493142,3.99265055125315,4.179783734032129,3.3081750210439935,3.931522876826386,4.725156307871091,4.893385825766686,3.6148607693503823,3.977620865920731,3.1454602881299256,4.962360488562093,4.003164940653105,4.007204374679672,4.999956685557532,4.6734596132199515,2.920655490823506,3.9130463290312396,4.300886386275028,3.847393607624881,3.7344716449111166,3.6062061242321684,4.001129682007693,3.8414014816406277,4.984770537097564,4.98198781056557,4.000517554099656,4.988315763508377
84,3.3497065663265837,2.77051818685347,3.0317420469961878,2.046847970249195,3.112573684966739,3.8100687305973167,0.86371357460819,3.2426896201290343,3.167692447093896,3.0116808589424204,1.8234257422072042,3.6924512714518194,3.8747530164854664,3.7806198926754355,3.5159462533176584,2.986017950462181,3.8137571190939017,3.9808088408242943,3.997412673534886,3.9895477789123084,2.0261693400776406,3.976505186473471,3.0165626259937777,2.505512923963969,3.1708785584660952,2.5883624828010547,2.5216068343284053,2.705829263064786,4.97333992708787,3.962262846260693,4.978701338305056,3.1188676784951697,3.9911919053105107,2.734431554371873
85,3.451605446050799,3.257132478474725,3.427363298616745,2.7563063517806947,3.1563882109017665,3.651204507475354,2.5513534644066835,3.418850746525708,3.121628388372042,3.3080076920261474,2.6739983482160605,2.85525459203942,3.90493539339324,3.359751158398937,2.8132907216947216,2.882677605250493,2.956277835323337,2.001746332622922,3.9824961715255154,4.97102759190519,3.9086602629559075,3.600143209811857,3.9384063011081754,3.3679357864643085,2.4711012029985815,2.7091948204914535,3.0917158462374306,2.7168613188195816,3.0689144676034474,3.0102331964827846,3.5519765547804387,4.985610771397411,3.0775520896321393,3.7699271415322926
86,3.741375341158235,4.0838670191690785,4.366009384136209,4.12297599561194,4.47832960500938,4.204590445457778,2.960295906051155,4.420123380824465,4.543837155205749,4.1214309317278595,3.3497105977714434,3.5293301891142947,4.615144153381153,3.4969810547279994,3.8190911405508636,3.7007565751056584,3.303981997942695,3.968518991568602,3.9842149206297233,2.9922278568416147,3.9030615418912338,3.4547500202038295,3.1415701570578376,3.938665806289614,4.027989042128784,4.286020719435728,3.7921246579864287,4.597783314018621,3.9887269875850406,3.26739187294021,1.0310638433223327,3.0018513991658735,3.0014428777267597,4.977662346818347
87,2.9571059680358975,3.2416905500448183,3.495743570596034,2.8269595257702123,3.9591775210449756,3.132089566804016,3.8048212484735964,3.1918916276277947,3.3394210391717554,3.9168288915048906,2.781419514343254,2.6818335739909496,3.0575821856902214,2.8525104867580917,2.7216792886111034,2.8983919288218853,1.502326345703802,1.9780830550978052,2.029110139091725,3.9691178422395184,4.98405739468515,3.2290092486390742,2.855089853439503,4.071712741641555,2.516283312374332,3.0060566709555667,3.54108661282783,3.1218613881781043,2.04009030332938,2.9993149375724877,1.0237837306394877,3.9954785152028527,2.987407471568832,3.974742685858406
88,3.7065040916456042,3.512657492696,3.4310478584118953,2.2811332505130286,3.8064561277764195,3.876196198128582,1.9811234209450408,3.6107558612608064,3.202229631793176,3.5682560760001265,2.7658895066505753,3.6008162680401803,4.235025123700589,4.619301600467403,3.093663388633943,3.794311094606049,2.4787035756889124,3.4201012614792323,3.7697840021938185,4.009691200063082,4.979055107804577,4.107393572711851,3.4502170883236647,3.4623132573373927,3.8829517950663255,3.1746281867091097,3.216189889564496,2.7867315658321283,3.9834657210675086,3.46829573616386,4.974541454884066,4.991851961914792,4.00093483467614,4.160022139000451
89,3.97837452550536,3.4152916709668455,3.5233967131140296,2.338573045464503,4.04565293853493,3.7294988467230836,2.7779023709253874,3.506062161822914,3.16437113550866,4.103715774117039,2.48490154187148,3.323016366620189,3.1685830070889605,3.763737840920935,3.2937440629712618,2.907437681824543,2.252749398412064,2.6456323556376207,2.8424769260850398,4.981741014206243,4.980511067324368,4.260963818586971,2.9786364568941135,3.9970738473527003,3.1748083430064344,2.6591528132507016,4.018880509204322,2.2759648344406176,3.006351144356551,3.7771534098960884,3.9933088610220047,4.9866098095420055,4.974864713343678,2.024602210082971
90,3.142630645836969,2.4270743154272854,3.171381172297585,2.087311803144817,3.270904558148108,2.8418862678876216,1.8168818745893993,3.148919281565961,2.799011202192577,2.829479330301845,1.7616825408916275,2.773736478279663,2.7885705866164074,2.708088807365796,2.916796587180216,2.953483029213488,2.324327783951414,2.268950684897555,2.4572988286132302,2.004890323362271,2.988541194707943,3.155543966794406,2.624913091930056,2.999249777740326,3.0994931248950017,2.4603901426579506,2.885530252265151,2.5007167321661106,3.967956917690167,2.341938033085568,1.014666001498431,2.9953223752437848,3.982114117955938,2.0076203918794864
91,3.5868395674549904,2.894050372916641,3.1368878038515167,1.989350858243447,3.644252359488676,3.46877468712159,2.097486058771512,3.1594920367336248,2.9532627299858545,3.587112692008455,1.9819386028020447,3.196451631866632,2.9870132666971507,3.2726936477397444,3.206476669142623,2.8377270623863025,2.567961317755456,2.6396348671962846,2.992968008794758,3.995459734165525,3.459547844667379,3.923158085197175,2.7691365572977547,3.346202959726225,2.902830797365094,2.3884935899698267,3.20588210608142,2.1454021071858955,3.3577047332016825,3.9874893445112827,3.988230135327879,3.990472921325331,4.971763747897155,2.0148888264746208
92,2.4169159547540118,3.3148084483450364,2.967950260743407,2.777215089575116,3.142492267614808,2.7966478146506475,3.0345398938730037,2.9765167005657367,2.8927082928334227,3.0368654815688045,2.9631552809216197,2.1126657468148062,3.48342250051877,2.731262516565588,2.124098230148579,2.870188270032028,1.130582751576531,1.7958588346492788,2.561279636110811,2.994466781706156,4.969633986780021,2.323446401469939,2.9792948915668775,3.247211181766624,2.614950529558355,3.144574105791221,2.865184535982267,2.984452021911374,1.6340294884629636,2.0717349404924645,1.0160402725111695,3.991181261097459,1.0213434797761871,4.974209498547349
93,3.0281910943338555,2.937803537153851,3.274226058997637,2.582542360999161,3.9626648678590537,3.114086181484627,2.5137698462451623,3.155653560119181,3.1840738357211573,3.520597553749019,2.510210497122077,2.7663124462840494,3.1477131620877827,3.2585695179055185,2.5487315461355933,3.2103702272051757,1.7500928589249243,2.7740873089229976,2.6663880050823567,2.0155114843588278,3.9848970995071826,2.928987028290585,2.0128505163003587,3.3461075479341496,3.3135888832305915,3.0474426793382703,2.818630338635511,2.953389713070526,2.3863377099111514,2.9829493871855224,2.290438954671855,2.931009018281074,3.981155008518762,3.9810784934017387
94,2.3272229155500694,2.4438255469609946,1.983628827410686,1.63561748276098,2.0145279808094454,2.8468236527687316,1.494048121978432,2.3291574096820282,1.9076726296103272,2.1275352766543145,2.1486506619252683,2.21284168737099,3.3499550059364838,3.5168139423645703,1.570183082119851,2.543196580910261,2.071564953890702,1.9632958899577777,3.273762922245727,3.989719815035988,3.5876973326469646,3.1210726874023487,3.088592519464985,2.250274235656921,1.9402452551969074,1.8678016640519277,1.7881195117312618,1.6622521907743355,2.2962621652705915,2.013867583929504,4.969824679640718,4.979168874443824,2.0128426009764353,3.9894615804399773
95,3.9032754851342717,3.777115776533219,3.0053658233179337,2.605082549624523,3.605515262509116,4.223939683804908,2.709070890400975,3.660984140229094,3.4984744050877734,3.825023398015927,2.5071647436479,3.628737473688436,3.9034216087370748,2.952309896922492,3.9250300570888883,3.3906819199638987,3.164795392660634,3.0380827300674995,3.624879664105362,4.991005274711913,3.0228574077302044,4.9646938096700595,3.9691589098624744,3.8285061895599326,2.6429609974735833,2.9228122389794073,3.3440439204199923,2.7592618283766637,4.065835184721319,4.977657128022656,3.997252136570688,4.9844478352902355,4.000800285464663,3.0028942810101578
96,1.1575573970242141,1.3769850018348564,1.3568501337845404,1.7314057020293314,1.2162109023682337,1.7237013708756646,1.5985340701563937,1.6500427879098376,1.5071941462231802,1.099200791069806,1.4167425462331347,0.9221843544023796,2.2486920065619733,1.1646278097334155,0.8857154993992147,1.93151763857413,1.9070148482459934,0.45349929551111706,2.4894074763872514,1.2540246907636776,1.0279733614626054,1.6757493898468858,2.4690726990682674,1.5240456136449057,0.6331465056544672,1.330840285063892,0.5963613207517904,1.6615482120520964,1.479037076687545,0.9974146371080542,1.007432401228532,2.976929418492041,1.004483466827493,3.963267817939177
